ID,duration,wav,start,stop,spk_id
id10002--eNc4LrrvV80--00006_3.0_6.0,6.6400625,Voxceleb\wav\id10002\eNc4LrrvV80\00006.wav,48000,96000,id10002
id10003--E_6MjfYr0sQ--00001_0.0_3.0,5.6400625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00001.wav,0,48000,id10003
id10002--6WO410QOeuo--00007_0.0_3.0,5.4400625,Voxceleb\wav\id10002\6WO410QOeuo\00007.wav,0,48000,id10002
id10004--q6QJY1ndpOY--00004_0.0_3.0,3.9600625,Voxceleb\wav\id10004\q6QJY1ndpOY\00004.wav,0,48000,id10004
id10003--bDxy7bnj_bc--00008_0.0_3.0,4.4000625,Voxceleb\wav\id10003\bDxy7bnj_bc\00008.wav,0,48000,id10003
id10004--lu_eVSfv3Tg--00006_0.0_3.0,6.4400625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00006.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00006_3.0_6.0,6.4400625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00006.wav,48000,96000,id10004
id10004--lu_eVSfv3Tg--00008_0.0_3.0,9.9600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00008.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00008_3.0_6.0,9.9600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00008.wav,48000,96000,id10004
id10004--lu_eVSfv3Tg--00008_6.0_9.0,9.9600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00008.wav,96000,144000,id10004
id10002--6WO410QOeuo--00003_0.0_3.0,5.4800625,Voxceleb\wav\id10002\6WO410QOeuo\00003.wav,0,48000,id10002
id10002--QanuGhOhb9A--00007_0.0_3.0,11.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00007.wav,0,48000,id10002
id10002--QanuGhOhb9A--00007_3.0_6.0,11.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00007.wav,48000,96000,id10002
id10002--QanuGhOhb9A--00007_6.0_9.0,11.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00007.wav,96000,144000,id10002
id10002--6WO410QOeuo--00009_0.0_3.0,5.8800625,Voxceleb\wav\id10002\6WO410QOeuo\00009.wav,0,48000,id10002
id10004--8mWxQ6DRO-U--00001_0.0_3.0,12.6800625,Voxceleb\wav\id10004\8mWxQ6DRO-U\00001.wav,0,48000,id10004
id10004--8mWxQ6DRO-U--00001_3.0_6.0,12.6800625,Voxceleb\wav\id10004\8mWxQ6DRO-U\00001.wav,48000,96000,id10004
id10004--8mWxQ6DRO-U--00001_6.0_9.0,12.6800625,Voxceleb\wav\id10004\8mWxQ6DRO-U\00001.wav,96000,144000,id10004
id10004--8mWxQ6DRO-U--00001_9.0_12.0,12.6800625,Voxceleb\wav\id10004\8mWxQ6DRO-U\00001.wav,144000,192000,id10004
id10005--6-crWEwaThs--00001_0.0_3.0,4.8000625,Voxceleb\wav\id10005\6-crWEwaThs\00001.wav,0,48000,id10005
id10002--TqUbiOgEb0w--00008_0.0_3.0,5.2000625,Voxceleb\wav\id10002\TqUbiOgEb0w\00008.wav,0,48000,id10002
id10001--7w0IBEWc9Qw--00002_0.0_3.0,6.0000625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00002.wav,0,48000,id10001
id10001--7w0IBEWc9Qw--00002_3.0_6.0,6.0000625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00002.wav,48000,96000,id10001
id10003--E_6MjfYr0sQ--00030_0.0_3.0,6.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00030.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00030_3.0_6.0,6.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00030.wav,48000,96000,id10003
id10002--RLKKsYiCMvc--00027_0.0_3.0,7.8400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00027.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00027_3.0_6.0,7.8400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00027.wav,48000,96000,id10002
id10003--BQxxhq4539A--00013_0.0_3.0,5.0000625,Voxceleb\wav\id10003\BQxxhq4539A\00013.wav,0,48000,id10003
id10002--TqUbiOgEb0w--00007_0.0_3.0,5.0800625,Voxceleb\wav\id10002\TqUbiOgEb0w\00007.wav,0,48000,id10002
id10002--QanuGhOhb9A--00004_0.0_3.0,7.0000625,Voxceleb\wav\id10002\QanuGhOhb9A\00004.wav,0,48000,id10002
id10002--QanuGhOhb9A--00004_3.0_6.0,7.0000625,Voxceleb\wav\id10002\QanuGhOhb9A\00004.wav,48000,96000,id10002
id10002--QanuGhOhb9A--00014_0.0_3.0,4.3600625,Voxceleb\wav\id10002\QanuGhOhb9A\00014.wav,0,48000,id10002
id10003--yzIXg93UOIM--00031_0.0_3.0,5.0000625,Voxceleb\wav\id10003\yzIXg93UOIM\00031.wav,0,48000,id10003
id10001--eWIX7sfn-M0--00001_0.0_3.0,7.7200625,Voxceleb\wav\id10001\eWIX7sfn-M0\00001.wav,0,48000,id10001
id10001--eWIX7sfn-M0--00001_3.0_6.0,7.7200625,Voxceleb\wav\id10001\eWIX7sfn-M0\00001.wav,48000,96000,id10001
id10002--QanuGhOhb9A--00021_0.0_3.0,4.0800625,Voxceleb\wav\id10002\QanuGhOhb9A\00021.wav,0,48000,id10002
id10001--7w0IBEWc9Qw--00008_0.0_3.0,10.5600625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00008.wav,0,48000,id10001
id10001--7w0IBEWc9Qw--00008_3.0_6.0,10.5600625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00008.wav,48000,96000,id10001
id10001--7w0IBEWc9Qw--00008_6.0_9.0,10.5600625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00008.wav,96000,144000,id10001
id10001--zELwAz2W6hM--00007_0.0_3.0,5.8000625,Voxceleb\wav\id10001\zELwAz2W6hM\00007.wav,0,48000,id10001
id10001--9mQ11vBs1wc--00001_0.0_3.0,4.3600625,Voxceleb\wav\id10001\9mQ11vBs1wc\00001.wav,0,48000,id10001
id10002--C7k7C-PDvAA--00002_0.0_3.0,6.3200625,Voxceleb\wav\id10002\C7k7C-PDvAA\00002.wav,0,48000,id10002
id10002--C7k7C-PDvAA--00002_3.0_6.0,6.3200625,Voxceleb\wav\id10002\C7k7C-PDvAA\00002.wav,48000,96000,id10002
id10002--6WO410QOeuo--00002_0.0_3.0,5.4400625,Voxceleb\wav\id10002\6WO410QOeuo\00002.wav,0,48000,id10002
id10001--J9lHsKG98U8--00023_0.0_3.0,13.9200625,Voxceleb\wav\id10001\J9lHsKG98U8\00023.wav,0,48000,id10001
id10001--J9lHsKG98U8--00023_3.0_6.0,13.9200625,Voxceleb\wav\id10001\J9lHsKG98U8\00023.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00023_6.0_9.0,13.9200625,Voxceleb\wav\id10001\J9lHsKG98U8\00023.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00023_9.0_12.0,13.9200625,Voxceleb\wav\id10001\J9lHsKG98U8\00023.wav,144000,192000,id10001
id10004--lu_eVSfv3Tg--00014_0.0_3.0,11.5600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00014.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00014_3.0_6.0,11.5600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00014.wav,48000,96000,id10004
id10004--lu_eVSfv3Tg--00014_6.0_9.0,11.5600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00014.wav,96000,144000,id10004
id10003--BQxxhq4539A--00005_0.0_3.0,5.6800625,Voxceleb\wav\id10003\BQxxhq4539A\00005.wav,0,48000,id10003
id10005--WMh3ye5tBsE--00005_0.0_3.0,8.5200625,Voxceleb\wav\id10005\WMh3ye5tBsE\00005.wav,0,48000,id10005
id10005--WMh3ye5tBsE--00005_3.0_6.0,8.5200625,Voxceleb\wav\id10005\WMh3ye5tBsE\00005.wav,48000,96000,id10005
id10003--yzIXg93UOIM--00022_0.0_3.0,7.0000625,Voxceleb\wav\id10003\yzIXg93UOIM\00022.wav,0,48000,id10003
id10003--yzIXg93UOIM--00022_3.0_6.0,7.0000625,Voxceleb\wav\id10003\yzIXg93UOIM\00022.wav,48000,96000,id10003
id10003--5ablueV_1tw--00007_0.0_3.0,5.0800625,Voxceleb\wav\id10003\5ablueV_1tw\00007.wav,0,48000,id10003
id10002--RLKKsYiCMvc--00034_0.0_3.0,4.4000625,Voxceleb\wav\id10002\RLKKsYiCMvc\00034.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00003_0.0_3.0,4.2800625,Voxceleb\wav\id10002\RLKKsYiCMvc\00003.wav,0,48000,id10002
id10002--Mpr9wqUuLQA--00001_0.0_3.0,4.6400625,Voxceleb\wav\id10002\Mpr9wqUuLQA\00001.wav,0,48000,id10002
id10002--cMGEuZ1zqXk--00002_0.0_3.0,6.8400625,Voxceleb\wav\id10002\cMGEuZ1zqXk\00002.wav,0,48000,id10002
id10002--cMGEuZ1zqXk--00002_3.0_6.0,6.8400625,Voxceleb\wav\id10002\cMGEuZ1zqXk\00002.wav,48000,96000,id10002
id10001--J9lHsKG98U8--00004_0.0_3.0,5.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00004.wav,0,48000,id10001
id10003--E_6MjfYr0sQ--00004_0.0_3.0,4.0800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00004.wav,0,48000,id10003
id10003--yzIXg93UOIM--00026_0.0_3.0,4.2800625,Voxceleb\wav\id10003\yzIXg93UOIM\00026.wav,0,48000,id10003
id10002--QanuGhOhb9A--00001_0.0_3.0,5.0000625,Voxceleb\wav\id10002\QanuGhOhb9A\00001.wav,0,48000,id10002
id10004--zcB1pnBt_Tc--00002_0.0_3.0,6.5200625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00002.wav,0,48000,id10004
id10004--zcB1pnBt_Tc--00002_3.0_6.0,6.5200625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00002.wav,48000,96000,id10004
id10002--6WO410QOeuo--00006_0.0_3.0,5.0800625,Voxceleb\wav\id10002\6WO410QOeuo\00006.wav,0,48000,id10002
id10001--7w0IBEWc9Qw--00006_0.0_3.0,4.2400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00006.wav,0,48000,id10001
id10001--J9lHsKG98U8--00012_0.0_3.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,0,48000,id10001
id10001--J9lHsKG98U8--00012_3.0_6.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00012_6.0_9.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00012_9.0_12.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,144000,192000,id10001
id10001--J9lHsKG98U8--00012_12.0_15.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,192000,240000,id10001
id10001--J9lHsKG98U8--00012_15.0_18.0,18.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00012.wav,240000,288000,id10001
id10004--lu_eVSfv3Tg--00005_0.0_3.0,5.3600625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00005.wav,0,48000,id10004
id10003--A7Hh1WKmHsg--00001_0.0_3.0,7.7600625,Voxceleb\wav\id10003\A7Hh1WKmHsg\00001.wav,0,48000,id10003
id10003--A7Hh1WKmHsg--00001_3.0_6.0,7.7600625,Voxceleb\wav\id10003\A7Hh1WKmHsg\00001.wav,48000,96000,id10003
id10005--PP0cQLwYz5M--00003_0.0_3.0,9.9200625,Voxceleb\wav\id10005\PP0cQLwYz5M\00003.wav,0,48000,id10005
id10005--PP0cQLwYz5M--00003_3.0_6.0,9.9200625,Voxceleb\wav\id10005\PP0cQLwYz5M\00003.wav,48000,96000,id10005
id10005--PP0cQLwYz5M--00003_6.0_9.0,9.9200625,Voxceleb\wav\id10005\PP0cQLwYz5M\00003.wav,96000,144000,id10005
id10004--BOAd7pybyZw--00002_0.0_3.0,6.5200625,Voxceleb\wav\id10004\BOAd7pybyZw\00002.wav,0,48000,id10004
id10004--BOAd7pybyZw--00002_3.0_6.0,6.5200625,Voxceleb\wav\id10004\BOAd7pybyZw\00002.wav,48000,96000,id10004
id10002--RLKKsYiCMvc--00026_0.0_3.0,6.9200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00026.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00026_3.0_6.0,6.9200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00026.wav,48000,96000,id10002
id10004--IEV-I9f21ns--00002_0.0_3.0,12.9200625,Voxceleb\wav\id10004\IEV-I9f21ns\00002.wav,0,48000,id10004
id10004--IEV-I9f21ns--00002_3.0_6.0,12.9200625,Voxceleb\wav\id10004\IEV-I9f21ns\00002.wav,48000,96000,id10004
id10004--IEV-I9f21ns--00002_6.0_9.0,12.9200625,Voxceleb\wav\id10004\IEV-I9f21ns\00002.wav,96000,144000,id10004
id10004--IEV-I9f21ns--00002_9.0_12.0,12.9200625,Voxceleb\wav\id10004\IEV-I9f21ns\00002.wav,144000,192000,id10004
id10003--K5zRxtXc27s--00005_0.0_3.0,4.4400625,Voxceleb\wav\id10003\K5zRxtXc27s\00005.wav,0,48000,id10003
id10003--A7Hh1WKmHsg--00002_0.0_3.0,7.2800625,Voxceleb\wav\id10003\A7Hh1WKmHsg\00002.wav,0,48000,id10003
id10003--A7Hh1WKmHsg--00002_3.0_6.0,7.2800625,Voxceleb\wav\id10003\A7Hh1WKmHsg\00002.wav,48000,96000,id10003
id10001--9mQ11vBs1wc--00004_0.0_3.0,5.7200625,Voxceleb\wav\id10001\9mQ11vBs1wc\00004.wav,0,48000,id10001
id10003--5ablueV_1tw--00001_0.0_3.0,4.3600625,Voxceleb\wav\id10003\5ablueV_1tw\00001.wav,0,48000,id10003
id10003--K5zRxtXc27s--00009_0.0_3.0,4.6400625,Voxceleb\wav\id10003\K5zRxtXc27s\00009.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00013_0.0_3.0,5.6800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00013.wav,0,48000,id10003
id10002--RLKKsYiCMvc--00009_0.0_3.0,6.2400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00009.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00009_3.0_6.0,6.2400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00009.wav,48000,96000,id10002
id10003--E_6MjfYr0sQ--00005_0.0_3.0,6.0400625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00005.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00005_3.0_6.0,6.0400625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00005.wav,48000,96000,id10003
id10003--A8SBCxYzJgs--00002_0.0_3.0,4.0400625,Voxceleb\wav\id10003\A8SBCxYzJgs\00002.wav,0,48000,id10003
id10001--zELwAz2W6hM--00014_0.0_3.0,6.1200625,Voxceleb\wav\id10001\zELwAz2W6hM\00014.wav,0,48000,id10001
id10001--zELwAz2W6hM--00014_3.0_6.0,6.1200625,Voxceleb\wav\id10001\zELwAz2W6hM\00014.wav,48000,96000,id10001
id10003--bDxy7bnj_bc--00006_0.0_3.0,7.5200625,Voxceleb\wav\id10003\bDxy7bnj_bc\00006.wav,0,48000,id10003
id10003--bDxy7bnj_bc--00006_3.0_6.0,7.5200625,Voxceleb\wav\id10003\bDxy7bnj_bc\00006.wav,48000,96000,id10003
id10002--RLKKsYiCMvc--00031_0.0_3.0,4.4000625,Voxceleb\wav\id10002\RLKKsYiCMvc\00031.wav,0,48000,id10002
id10002--TqUbiOgEb0w--00002_0.0_3.0,6.8800625,Voxceleb\wav\id10002\TqUbiOgEb0w\00002.wav,0,48000,id10002
id10002--TqUbiOgEb0w--00002_3.0_6.0,6.8800625,Voxceleb\wav\id10002\TqUbiOgEb0w\00002.wav,48000,96000,id10002
id10001--J9lHsKG98U8--00024_0.0_3.0,15.6400625,Voxceleb\wav\id10001\J9lHsKG98U8\00024.wav,0,48000,id10001
id10001--J9lHsKG98U8--00024_3.0_6.0,15.6400625,Voxceleb\wav\id10001\J9lHsKG98U8\00024.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00024_6.0_9.0,15.6400625,Voxceleb\wav\id10001\J9lHsKG98U8\00024.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00024_9.0_12.0,15.6400625,Voxceleb\wav\id10001\J9lHsKG98U8\00024.wav,144000,192000,id10001
id10001--J9lHsKG98U8--00024_12.0_15.0,15.6400625,Voxceleb\wav\id10001\J9lHsKG98U8\00024.wav,192000,240000,id10001
id10003--E_6MjfYr0sQ--00009_0.0_3.0,4.6400625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00009.wav,0,48000,id10003
id10001--7gWzIy6yIIk--00004_0.0_3.0,8.1600625,Voxceleb\wav\id10001\7gWzIy6yIIk\00004.wav,0,48000,id10001
id10001--7gWzIy6yIIk--00004_3.0_6.0,8.1600625,Voxceleb\wav\id10001\7gWzIy6yIIk\00004.wav,48000,96000,id10001
id10004--q6QJY1ndpOY--00002_0.0_3.0,8.0800625,Voxceleb\wav\id10004\q6QJY1ndpOY\00002.wav,0,48000,id10004
id10004--q6QJY1ndpOY--00002_3.0_6.0,8.0800625,Voxceleb\wav\id10004\q6QJY1ndpOY\00002.wav,48000,96000,id10004
id10001--1zcIwhmdeo4--00001_0.0_3.0,8.1200625,Voxceleb\wav\id10001\1zcIwhmdeo4\00001.wav,0,48000,id10001
id10001--1zcIwhmdeo4--00001_3.0_6.0,8.1200625,Voxceleb\wav\id10001\1zcIwhmdeo4\00001.wav,48000,96000,id10001
id10005--WD-MtwoWSxs--00009_0.0_3.0,8.5600625,Voxceleb\wav\id10005\WD-MtwoWSxs\00009.wav,0,48000,id10005
id10005--WD-MtwoWSxs--00009_3.0_6.0,8.5600625,Voxceleb\wav\id10005\WD-MtwoWSxs\00009.wav,48000,96000,id10005
id10001--J9lHsKG98U8--00003_0.0_3.0,4.4000625,Voxceleb\wav\id10001\J9lHsKG98U8\00003.wav,0,48000,id10001
id10003--_JpHD6VnJ3I--00002_0.0_3.0,6.0400625,Voxceleb\wav\id10003\_JpHD6VnJ3I\00002.wav,0,48000,id10003
id10003--_JpHD6VnJ3I--00002_3.0_6.0,6.0400625,Voxceleb\wav\id10003\_JpHD6VnJ3I\00002.wav,48000,96000,id10003
id10005--WD-MtwoWSxs--00003_0.0_3.0,5.4400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00003.wav,0,48000,id10005
id10002--QanuGhOhb9A--00015_0.0_3.0,7.3600625,Voxceleb\wav\id10002\QanuGhOhb9A\00015.wav,0,48000,id10002
id10002--QanuGhOhb9A--00015_3.0_6.0,7.3600625,Voxceleb\wav\id10002\QanuGhOhb9A\00015.wav,48000,96000,id10002
id10002--6WO410QOeuo--00001_0.0_3.0,7.6000625,Voxceleb\wav\id10002\6WO410QOeuo\00001.wav,0,48000,id10002
id10002--6WO410QOeuo--00001_3.0_6.0,7.6000625,Voxceleb\wav\id10002\6WO410QOeuo\00001.wav,48000,96000,id10002
id10003--na8-QEFmj44--00005_0.0_3.0,4.7600625,Voxceleb\wav\id10003\na8-QEFmj44\00005.wav,0,48000,id10003
id10003--NC70RWJDnMg--00003_0.0_3.0,4.2000625,Voxceleb\wav\id10003\NC70RWJDnMg\00003.wav,0,48000,id10003
id10002--RLKKsYiCMvc--00016_0.0_3.0,5.8000625,Voxceleb\wav\id10002\RLKKsYiCMvc\00016.wav,0,48000,id10002
id10004--zcB1pnBt_Tc--00003_0.0_3.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,0,48000,id10004
id10004--zcB1pnBt_Tc--00003_3.0_6.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,48000,96000,id10004
id10004--zcB1pnBt_Tc--00003_6.0_9.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,96000,144000,id10004
id10004--zcB1pnBt_Tc--00003_9.0_12.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,144000,192000,id10004
id10004--zcB1pnBt_Tc--00003_12.0_15.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,192000,240000,id10004
id10004--zcB1pnBt_Tc--00003_15.0_18.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,240000,288000,id10004
id10004--zcB1pnBt_Tc--00003_18.0_21.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,288000,336000,id10004
id10004--zcB1pnBt_Tc--00003_21.0_24.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,336000,384000,id10004
id10004--zcB1pnBt_Tc--00003_24.0_27.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,384000,432000,id10004
id10004--zcB1pnBt_Tc--00003_27.0_30.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,432000,480000,id10004
id10004--zcB1pnBt_Tc--00003_30.0_33.0,33.9600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00003.wav,480000,528000,id10004
id10003--K5zRxtXc27s--00007_0.0_3.0,4.4000625,Voxceleb\wav\id10003\K5zRxtXc27s\00007.wav,0,48000,id10003
id10004--BOAd7pybyZw--00005_0.0_3.0,5.8000625,Voxceleb\wav\id10004\BOAd7pybyZw\00005.wav,0,48000,id10004
id10003--tCq2LcKO6xY--00002_0.0_3.0,4.1200625,Voxceleb\wav\id10003\tCq2LcKO6xY\00002.wav,0,48000,id10003
id10001--J9lHsKG98U8--00017_0.0_3.0,12.1200625,Voxceleb\wav\id10001\J9lHsKG98U8\00017.wav,0,48000,id10001
id10001--J9lHsKG98U8--00017_3.0_6.0,12.1200625,Voxceleb\wav\id10001\J9lHsKG98U8\00017.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00017_6.0_9.0,12.1200625,Voxceleb\wav\id10001\J9lHsKG98U8\00017.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00017_9.0_12.0,12.1200625,Voxceleb\wav\id10001\J9lHsKG98U8\00017.wav,144000,192000,id10001
id10002--gaQqIoV_aLY--00008_0.0_3.0,8.2000625,Voxceleb\wav\id10002\gaQqIoV_aLY\00008.wav,0,48000,id10002
id10002--gaQqIoV_aLY--00008_3.0_6.0,8.2000625,Voxceleb\wav\id10002\gaQqIoV_aLY\00008.wav,48000,96000,id10002
id10003--EGPV-Xa0LGk--00002_0.0_3.0,4.0800625,Voxceleb\wav\id10003\EGPV-Xa0LGk\00002.wav,0,48000,id10003
id10003--K5zRxtXc27s--00010_0.0_3.0,4.7200625,Voxceleb\wav\id10003\K5zRxtXc27s\00010.wav,0,48000,id10003
id10003--K5zRxtXc27s--00011_0.0_3.0,4.3600625,Voxceleb\wav\id10003\K5zRxtXc27s\00011.wav,0,48000,id10003
id10003--yzIXg93UOIM--00023_0.0_3.0,4.1600625,Voxceleb\wav\id10003\yzIXg93UOIM\00023.wav,0,48000,id10003
id10002--QanuGhOhb9A--00010_0.0_3.0,12.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00010.wav,0,48000,id10002
id10002--QanuGhOhb9A--00010_3.0_6.0,12.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00010.wav,48000,96000,id10002
id10002--QanuGhOhb9A--00010_6.0_9.0,12.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00010.wav,96000,144000,id10002
id10002--QanuGhOhb9A--00010_9.0_12.0,12.4400625,Voxceleb\wav\id10002\QanuGhOhb9A\00010.wav,144000,192000,id10002
id10003--A8SBCxYzJgs--00001_0.0_3.0,4.0800625,Voxceleb\wav\id10003\A8SBCxYzJgs\00001.wav,0,48000,id10003
id10004--SMKC-WLY6F0--00001_0.0_3.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,0,48000,id10004
id10004--SMKC-WLY6F0--00001_3.0_6.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,48000,96000,id10004
id10004--SMKC-WLY6F0--00001_6.0_9.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,96000,144000,id10004
id10004--SMKC-WLY6F0--00001_9.0_12.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,144000,192000,id10004
id10004--SMKC-WLY6F0--00001_12.0_15.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,192000,240000,id10004
id10004--SMKC-WLY6F0--00001_15.0_18.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,240000,288000,id10004
id10004--SMKC-WLY6F0--00001_18.0_21.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,288000,336000,id10004
id10004--SMKC-WLY6F0--00001_21.0_24.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,336000,384000,id10004
id10004--SMKC-WLY6F0--00001_24.0_27.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,384000,432000,id10004
id10004--SMKC-WLY6F0--00001_27.0_30.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,432000,480000,id10004
id10004--SMKC-WLY6F0--00001_30.0_33.0,34.0000625,Voxceleb\wav\id10004\SMKC-WLY6F0\00001.wav,480000,528000,id10004
id10005--WD-MtwoWSxs--00004_0.0_3.0,8.0400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00004.wav,0,48000,id10005
id10005--WD-MtwoWSxs--00004_3.0_6.0,8.0400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00004.wav,48000,96000,id10005
id10001--J9lHsKG98U8--00002_0.0_3.0,14.3200625,Voxceleb\wav\id10001\J9lHsKG98U8\00002.wav,0,48000,id10001
id10001--J9lHsKG98U8--00002_3.0_6.0,14.3200625,Voxceleb\wav\id10001\J9lHsKG98U8\00002.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00002_6.0_9.0,14.3200625,Voxceleb\wav\id10001\J9lHsKG98U8\00002.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00002_9.0_12.0,14.3200625,Voxceleb\wav\id10001\J9lHsKG98U8\00002.wav,144000,192000,id10001
id10004--bIZQaEVuATQ--00007_0.0_3.0,5.7200625,Voxceleb\wav\id10004\bIZQaEVuATQ\00007.wav,0,48000,id10004
id10004--CWTpJe2RqOA--00004_0.0_3.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,0,48000,id10004
id10004--CWTpJe2RqOA--00004_3.0_6.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,48000,96000,id10004
id10004--CWTpJe2RqOA--00004_6.0_9.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,96000,144000,id10004
id10004--CWTpJe2RqOA--00004_9.0_12.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,144000,192000,id10004
id10004--CWTpJe2RqOA--00004_12.0_15.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,192000,240000,id10004
id10004--CWTpJe2RqOA--00004_15.0_18.0,19.7200625,Voxceleb\wav\id10004\CWTpJe2RqOA\00004.wav,240000,288000,id10004
id10004--CCygVo0iPvw--00002_0.0_3.0,14.2800625,Voxceleb\wav\id10004\CCygVo0iPvw\00002.wav,0,48000,id10004
